IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.213.245,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.227.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.84.173,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.70.186,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.223.3.253,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.213.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.222.57,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.63.130,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.43.82,8080,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.63.130,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.119.104,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.95.156,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.43.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.244.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.29.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.121.207,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.43.213,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.66.3,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.1.163,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.85.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.178.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.228.152,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.43.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.29.115,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.159.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.42.153,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.214.139,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.243.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.43.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.100.23,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.207.214,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.48.107,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.42.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.72.0,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.255.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.226.92,443,443,true,SIN,Asia Pacific,Singapore,40,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.18.199,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.203.101,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.81.14,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.5.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.42.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.225.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.29.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.89.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.215.57.183,443,80,false,CGK,Asia Pacific,Jakarta,40,0.00
8.219.83.71,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.48.107,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.85.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.42.155,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.26.26,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.42.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.131.39,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.238.43.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.26.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.89.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.251.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.186.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.209.14,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.85.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.75.152,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.89.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.26.26,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.98.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.222.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.164.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.255.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.50.252,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.203.101,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.157.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.11.90,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.227.128,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.213.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.72.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.51.171,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.170.225,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.125.241,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.48.107,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.81.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.51.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.85,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.206.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.244.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.173.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.98.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.29.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.42.153,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.237.95.146,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.238.5.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.125.241,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.51.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.233.67,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.85.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.214.139,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.183.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.178.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.181.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.214.139,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.98.98,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.225.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.65.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.212.107.200,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.7.162,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.154.218,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.26.26,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.164.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.227.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,42,0.00
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.42.155,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.91.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.89.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.178.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
